ID,question,state,state name,State Id,year,applies to,response,citations,cautions
971,Does state law require criminal background checks for gun sales by unlicensed sellers?,AK,Alaska,2,2010,All,No,,
972,Does state law require criminal background checks for gun sales by unlicensed sellers?,AZ,Arizona,3,2010,All,No,,
973,Does state law require criminal background checks for gun sales by unlicensed sellers?,AR,Arkansas,4,2010,All,No,,
974,Does state law require criminal background checks for gun sales by unlicensed sellers?,CA,California,5,2010,All,Yes,"Cal. Penal Code §§ 12072(c),(d), 12076(d), 12082(a)",
975,Does state law require criminal background checks for gun sales by unlicensed sellers?,CO,Colorado,6,2010,All,No,,
976,Does state law require criminal background checks for gun sales by unlicensed sellers?,CT,Connecticut,7,2010,All,Yes,Conn. Gen. Stat. § 29-33(c),
977,Does state law require criminal background checks for gun sales by unlicensed sellers?,DE,Delaware,8,2010,All,No,,
978,Does state law require criminal background checks for gun sales by unlicensed sellers?,FL,Florida,9,2010,All,No,,
979,Does state law require criminal background checks for gun sales by unlicensed sellers?,GA,Georgia,10,2010,All,No,,
980,Does state law require criminal background checks for gun sales by unlicensed sellers?,HI,Hawaii,11,2010,All,Yes,Haw. Rev. Stat. §134-2,
981,Does state law require criminal background checks for gun sales by unlicensed sellers?,ID,Idaho,12,2010,All,No,,
982,Does state law require criminal background checks for gun sales by unlicensed sellers?,IL,Illinois,13,2010,All,Yes,430 Ill. Comp. Stat. 65/2; 430 Ill. Comp. Stat. 65/3,
983,Does state law require criminal background checks for gun sales by unlicensed sellers?,IN,Indiana,14,2010,All,No,,
984,Does state law require criminal background checks for gun sales by unlicensed sellers?,IA,Iowa,15,2010,All,Yes,Iowa Code § 724.15,
985,Does state law require criminal background checks for gun sales by unlicensed sellers?,KS,Kansas,16,2010,All,No,,
986,Does state law require criminal background checks for gun sales by unlicensed sellers?,KY,Kentucky,17,2010,All,No,,
987,Does state law require criminal background checks for gun sales by unlicensed sellers?,LA,Louisiana,18,2010,All,No,,
988,Does state law require criminal background checks for gun sales by unlicensed sellers?,ME,Maine,19,2010,All,No,,
989,Does state law require criminal background checks for gun sales by unlicensed sellers?,MD,Maryland,20,2010,All,Yes,Md. Public Safety Code § 5-124(a),
990,Does state law require criminal background checks for gun sales by unlicensed sellers?,MA,Massachusetts,21,2010,All,Yes,"Mass. Gen. Laws ch. 140, § 128A",
991,Does state law require criminal background checks for gun sales by unlicensed sellers?,MI,Michigan,22,2010,All,Yes,"MCLS §§ 28.422, 28.426",
992,Does state law require criminal background checks for gun sales by unlicensed sellers?,MN,Minnesota,23,2010,All,No,,
993,Does state law require criminal background checks for gun sales by unlicensed sellers?,MS,Mississippi,24,2010,All,No,,
994,Does state law require criminal background checks for gun sales by unlicensed sellers?,MO,Missouri,25,2010,All,No,,
995,Does state law require criminal background checks for gun sales by unlicensed sellers?,MT,Montana,26,2010,All,No,,
996,Does state law require criminal background checks for gun sales by unlicensed sellers?,NE,Nebraska,27,2010,All,Yes,"Neb. Rev Stat. §§ 69-2403, 69-2404, 69-2411",
997,Does state law require criminal background checks for gun sales by unlicensed sellers?,NV,Nevada,28,2010,All,No,,
998,Does state law require criminal background checks for gun sales by unlicensed sellers?,NH,New Hampshire,29,2010,All,No,,
999,Does state law require criminal background checks for gun sales by unlicensed sellers?,NJ,New Jersey,30,2010,All,Yes,"N.J. Stat. § 2C:58-3(a), (b)",
1000,Does state law require criminal background checks for gun sales by unlicensed sellers?,NM,New Mexico,31,2010,All,No,,
1001,Does state law require criminal background checks for gun sales by unlicensed sellers?,NY,New York,32,2010,All,Yes,N.Y. Penal Law § 400.00(4),
1002,Does state law require criminal background checks for gun sales by unlicensed sellers?,NC,North Carolina,33,2010,All,Yes,N.C. Gen. Stat. § 14-402(a),
1003,Does state law require criminal background checks for gun sales by unlicensed sellers?,ND,North Dakota,34,2010,All,No,,
1004,Does state law require criminal background checks for gun sales by unlicensed sellers?,OH,Ohio,35,2010,All,No,,
1005,Does state law require criminal background checks for gun sales by unlicensed sellers?,OK,Oklahoma,36,2010,All,No,,
1006,Does state law require criminal background checks for gun sales by unlicensed sellers?,OR,Oregon,37,2010,All,No,,
1007,Does state law require criminal background checks for gun sales by unlicensed sellers?,PA,Pennsylvania,38,2010,All,Yes,18 Pa. Cons. Stat. § 6111(c),
1008,Does state law require criminal background checks for gun sales by unlicensed sellers?,RI,Rhode Island,39,2010,All,Yes,R.I. Gen. Laws § 11-47-35(a)(2); R.I. Gen. Laws § 11-47-35.2(b),
1009,Does state law require criminal background checks for gun sales by unlicensed sellers?,SC,South Carolina,40,2010,All,No,,
1010,Does state law require criminal background checks for gun sales by unlicensed sellers?,SD,South Dakota,41,2010,All,No,,
1011,Does state law require criminal background checks for gun sales by unlicensed sellers?,TN,Tennessee,42,2010,All,No,,
1012,Does state law require criminal background checks for gun sales by unlicensed sellers?,TX,Texas,43,2010,All,No,,
1013,Does state law require criminal background checks for gun sales by unlicensed sellers?,UT,Utah,44,2010,All,No,,
1014,Does state law require criminal background checks for gun sales by unlicensed sellers?,VT,Vermont,45,2010,All,No,,
1015,Does state law require criminal background checks for gun sales by unlicensed sellers?,VA,Virginia,46,2010,All,No,,
1016,Does state law require criminal background checks for gun sales by unlicensed sellers?,WA,Washington,47,2010,All,No,,
1017,Does state law require criminal background checks for gun sales by unlicensed sellers?,DC,Washington D.C,48,2010,All,Yes,D.C. Code § 7-2505.01; D.C. Code § 7-2505.02; D.C. Code § 7-2502.01,
1018,Does state law require criminal background checks for gun sales by unlicensed sellers?,WV,West Virginia,49,2010,All,No,,
1019,Does state law require criminal background checks for gun sales by unlicensed sellers?,WI,Wisconsin,50,2010,All,No,,
1020,Does state law require criminal background checks for gun sales by unlicensed sellers?,WY,Wyoming,51,2010,All,No,,
1021,Does state law require criminal background checks for gun sales by unlicensed sellers?,AL,Alabama,1,2011,All,No,,
1022,Does state law require criminal background checks for gun sales by unlicensed sellers?,AK,Alaska,2,2011,All,No,,
1023,Does state law require criminal background checks for gun sales by unlicensed sellers?,AZ,Arizona,3,2011,All,No,,
1024,Does state law require criminal background checks for gun sales by unlicensed sellers?,AR,Arkansas,4,2011,All,No,,
1025,Does state law require criminal background checks for gun sales by unlicensed sellers?,CA,California,5,2011,All,Yes,"Cal. Penal Code §§ 12072(c),(d), 12076(d), 12082(a)",
1026,Does state law require criminal background checks for gun sales by unlicensed sellers?,CO,Colorado,6,2011,All,No,,
1027,Does state law require criminal background checks for gun sales by unlicensed sellers?,CT,Connecticut,7,2011,All,Yes,Conn. Gen. Stat. § 29-33(c),
1028,Does state law require criminal background checks for gun sales by unlicensed sellers?,DE,Delaware,8,2011,All,No,,
1029,Does state law require criminal background checks for gun sales by unlicensed sellers?,FL,Florida,9,2011,All,No,,
1030,Does state law require criminal background checks for gun sales by unlicensed sellers?,GA,Georgia,10,2011,All,No,,
1031,Does state law require criminal background checks for gun sales by unlicensed sellers?,HI,Hawaii,11,2011,All,Yes,Haw. Rev. Stat. §134-2,
1032,Does state law require criminal background checks for gun sales by unlicensed sellers?,ID,Idaho,12,2011,All,No,,
1033,Does state law require criminal background checks for gun sales by unlicensed sellers?,IL,Illinois,13,2011,All,Yes,430 Ill. Comp. Stat. 65/2; 430 Ill. Comp. Stat. 65/3,
1034,Does state law require criminal background checks for gun sales by unlicensed sellers?,IN,Indiana,14,2011,All,No,,
1035,Does state law require criminal background checks for gun sales by unlicensed sellers?,IA,Iowa,15,2011,All,Yes,Iowa Code § 724.15,
1036,Does state law require criminal background checks for gun sales by unlicensed sellers?,KS,Kansas,16,2011,All,No,,
1037,Does state law require criminal background checks for gun sales by unlicensed sellers?,KY,Kentucky,17,2011,All,No,,
1038,Does state law require criminal background checks for gun sales by unlicensed sellers?,LA,Louisiana,18,2011,All,No,,
1039,Does state law require criminal background checks for gun sales by unlicensed sellers?,ME,Maine,19,2011,All,No,,
1040,Does state law require criminal background checks for gun sales by unlicensed sellers?,MD,Maryland,20,2011,All,Yes,Md. Public Safety Code § 5-124(a),
1041,Does state law require criminal background checks for gun sales by unlicensed sellers?,MA,Massachusetts,21,2011,All,Yes,"Mass. Gen. Laws ch. 140, § 128A",
1042,Does state law require criminal background checks for gun sales by unlicensed sellers?,MI,Michigan,22,2011,All,Yes,"MCLS §§ 28.422, 28.426",
1043,Does state law require criminal background checks for gun sales by unlicensed sellers?,MN,Minnesota,23,2011,All,No,,
1044,Does state law require criminal background checks for gun sales by unlicensed sellers?,MS,Mississippi,24,2011,All,No,,
1045,Does state law require criminal background checks for gun sales by unlicensed sellers?,MO,Missouri,25,2011,All,No,,
1046,Does state law require criminal background checks for gun sales by unlicensed sellers?,MT,Montana,26,2011,All,No,,
1047,Does state law require criminal background checks for gun sales by unlicensed sellers?,NE,Nebraska,27,2011,All,Yes,"Neb. Rev Stat. §§ 69-2403, 69-2404, 69-2411",
1048,Does state law require criminal background checks for gun sales by unlicensed sellers?,NV,Nevada,28,2011,All,No,,
1049,Does state law require criminal background checks for gun sales by unlicensed sellers?,NH,New Hampshire,29,2011,All,No,,
1050,Does state law require criminal background checks for gun sales by unlicensed sellers?,NJ,New Jersey,30,2011,All,Yes,"N.J. Stat. § 2C:58-3(a), (b)",
1051,Does state law require criminal background checks for gun sales by unlicensed sellers?,NM,New Mexico,31,2011,All,No,,
1052,Does state law require criminal background checks for gun sales by unlicensed sellers?,NY,New York,32,2011,All,Yes,N.Y. Penal Law § 400.00(4),
1053,Does state law require criminal background checks for gun sales by unlicensed sellers?,NC,North Carolina,33,2011,All,Yes,N.C. Gen. Stat. § 14-402(a),
1054,Does state law require criminal background checks for gun sales by unlicensed sellers?,ND,North Dakota,34,2011,All,No,,
1055,Does state law require criminal background checks for gun sales by unlicensed sellers?,OH,Ohio,35,2011,All,No,,
1056,Does state law require criminal background checks for gun sales by unlicensed sellers?,OK,Oklahoma,36,2011,All,No,,
1057,Does state law require criminal background checks for gun sales by unlicensed sellers?,OR,Oregon,37,2011,All,No,,
1058,Does state law require criminal background checks for gun sales by unlicensed sellers?,PA,Pennsylvania,38,2011,All,Yes,18 Pa. Cons. Stat. § 6111(c),
1059,Does state law require criminal background checks for gun sales by unlicensed sellers?,RI,Rhode Island,39,2011,All,Yes,R.I. Gen. Laws § 11-47-35(a)(2); R.I. Gen. Laws § 11-47-35.2(b),
1060,Does state law require criminal background checks for gun sales by unlicensed sellers?,SC,South Carolina,40,2011,All,No,,
1061,Does state law require criminal background checks for gun sales by unlicensed sellers?,SD,South Dakota,41,2011,All,No,,
1062,Does state law require criminal background checks for gun sales by unlicensed sellers?,TN,Tennessee,42,2011,All,No,,
1063,Does state law require criminal background checks for gun sales by unlicensed sellers?,TX,Texas,43,2011,All,No,,
1064,Does state law require criminal background checks for gun sales by unlicensed sellers?,UT,Utah,44,2011,All,No,,
1065,Does state law require criminal background checks for gun sales by unlicensed sellers?,VT,Vermont,45,2011,All,No,,
